5.3115 	INFO 	Loaded monitor calibration from ['2025_02_20 13:57']
6.8458 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017815055DB0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017815055D50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000178152172E0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8460 	EXP 	window1: backgroundImage = ''
6.8460 	EXP 	window1: backgroundFit = 'none'
7.0136 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
7.0137 	EXP 	window1: recordFrameIntervals = False
7.1916 	EXP 	window1: recordFrameIntervals = True
7.2933 	WARNING 	t of last frame was 21.18ms (=1/47)
7.3598 	WARNING 	t of last frame was 20.45ms (=1/48)
7.3816 	WARNING 	t of last frame was 21.82ms (=1/45)
7.4198 	WARNING 	t of last frame was 22.53ms (=1/44)
7.4423 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
8.8879 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.0101 	INFO 	keyboard.Keyboard is using iohub backend.
11.0101 	EXP 	data_collection: status = STARTED
11.0776 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Ajustment Period', units='height', win=Window(...), wrapWidth=1)
11.0917 	EXP 	Created wordDisplayText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='wordDisplayText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.0984 	EXP 	Created fixationCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixationCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
0.0241 	EXP 	text: autoDraw = True
10.0183 	EXP 	Imported words.csv as conditions, 20 conditions, 3 params
10.0186 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'I', 'marker': 1, 'keybind': 'a', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.0354 	EXP 	text: autoDraw = False
10.0354 	EXP 	wordDisplayText: height = 0.05
10.0354 	EXP 	wordDisplayText: height = 0.05
10.0354 	EXP 	wordDisplayText: height = 0.05
10.0354 	EXP 	wordDisplayText: text = 'Do'
10.0354 	EXP 	wordDisplayText: autoDraw = True
14.0256 	EXP 	wordDisplayText: autoDraw = False
