6.4868 	INFO 	Loaded monitor calibration from ['2025_02_20 13:57']
6.4975 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
7.9960 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000276A37F6290>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000276A37F6230>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000276A39BF7C0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9960 	EXP 	window1: backgroundImage = ''
7.9960 	EXP 	window1: backgroundFit = 'none'
8.1788 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
8.1788 	EXP 	window1: recordFrameIntervals = False
8.3395 	EXP 	window1: recordFrameIntervals = True
9.0284 	WARNING 	t of last frame was 22.95ms (=1/43)
9.3259 	WARNING 	t of last frame was 20.57ms (=1/48)
9.5788 	WARNING 	t of last frame was 23.31ms (=1/42)
9.6437 	WARNING 	t of last frame was 21.31ms (=1/46)
9.7759 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
10.0056 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.5379 	INFO 	keyboard.Keyboard is using iohub backend.
12.5380 	EXP 	data_collection: status = STARTED
12.6114 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Adjustment Period', units='height', win=Window(...), wrapWidth=1)
12.6153 	EXP 	Created fixationCross_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixationCross_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
12.6372 	EXP 	Created wordDisplayText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='wordDisplayText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.6419 	EXP 	Created fixationCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixationCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.6455 	EXP 	Created placeholder_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='blank.png', interpolate=True, mask=None, maskParams=None, name='placeholder_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0243 	EXP 	text: autoDraw = True
10.0238 	EXP 	Imported words.csv as conditions, 20 conditions, 3 params
10.0243 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'I', 'marker': 1, 'keybind': 'a', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.0327 	EXP 	text: autoDraw = False
10.0327 	EXP 	fixationCross_2: autoDraw = True
12.0308 	EXP 	fixationCross_2: autoDraw = False
12.0308 	EXP 	wordDisplayText: height = 0.05
12.0308 	EXP 	wordDisplayText: height = 0.05
12.0308 	EXP 	wordDisplayText: height = 0.05
12.0308 	EXP 	wordDisplayText: text = 'In'
12.0308 	EXP 	wordDisplayText: autoDraw = True
16.0305 	EXP 	wordDisplayText: autoDraw = False
16.0305 	EXP 	fixationCross: autoDraw = True
52.0598 	EXP 	fixationCross: autoDraw = False
52.0598 	EXP 	placeholder_image: autoDraw = True
60.0097 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'More', 'marker': 2, 'keybind': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
60.0275 	EXP 	placeholder_image: autoDraw = False
60.0275 	EXP 	fixationCross_2: autoDraw = True
62.0230 	EXP 	fixationCross_2: autoDraw = False
62.0230 	EXP 	wordDisplayText: height = 0.05
62.0230 	EXP 	wordDisplayText: height = 0.05
62.0230 	EXP 	wordDisplayText: height = 0.05
62.0230 	EXP 	wordDisplayText: text = 'When'
62.0230 	EXP 	wordDisplayText: autoDraw = True
66.0226 	EXP 	wordDisplayText: autoDraw = False
66.0226 	EXP 	fixationCross: autoDraw = True
102.0238 	EXP 	fixationCross: autoDraw = False
102.0238 	EXP 	placeholder_image: autoDraw = True
110.0037 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'What', 'marker': 3, 'keybind': 'c', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
110.0168 	EXP 	placeholder_image: autoDraw = False
110.0168 	EXP 	fixationCross_2: autoDraw = True
