130.0168 	EXP 	wordDisplayText: height = 0.05
130.0168 	EXP 	wordDisplayText: height = 0.05
130.0168 	EXP 	wordDisplayText: height = 0.05
130.0168 	EXP 	wordDisplayText: text = 'Get'
131.0048 	EXP 	wordDisplayText: autoDraw = True
135.0296 	EXP 	wordDisplayText: autoDraw = False
135.0296 	EXP 	fixationCross: autoDraw = True
141.0042 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'word': 'Where', 'marker': 13, 'keybind': 'm', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
141.0170 	EXP 	fixationCross: autoDraw = False
141.0170 	EXP 	wordDisplayText: height = 0.05
141.0170 	EXP 	wordDisplayText: height = 0.05
141.0170 	EXP 	wordDisplayText: height = 0.05
141.0170 	EXP 	wordDisplayText: text = 'Who'
142.0143 	EXP 	wordDisplayText: autoDraw = True
146.0228 	EXP 	wordDisplayText: autoDraw = False
146.0228 	EXP 	fixationCross: autoDraw = True
152.0162 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'word': 'In', 'marker': 14, 'keybind': 'n', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
152.0443 	EXP 	fixationCross: autoDraw = False
152.0443 	EXP 	wordDisplayText: height = 0.05
152.0443 	EXP 	wordDisplayText: height = 0.05
152.0443 	EXP 	wordDisplayText: height = 0.05
152.0443 	EXP 	wordDisplayText: text = 'Do'
153.0262 	EXP 	wordDisplayText: autoDraw = True
157.0267 	EXP 	wordDisplayText: autoDraw = False
157.0267 	EXP 	fixationCross: autoDraw = True
163.0139 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'word': 'Give', 'marker': 15, 'keybind': 'o', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
163.3840 	EXP 	fixationCross: autoDraw = False
163.3840 	EXP 	wordDisplayText: height = 0.05
163.3840 	EXP 	wordDisplayText: height = 0.05
163.3840 	EXP 	wordDisplayText: height = 0.05
163.3840 	EXP 	wordDisplayText: text = 'Come'
164.0089 	EXP 	wordDisplayText: autoDraw = True
168.0195 	EXP 	wordDisplayText: autoDraw = False
168.0195 	EXP 	wordDisplayText: autoDraw = False
168.0195 	EXP 	fixationCross: autoDraw = True
174.0219 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'word': 'No', 'marker': 16, 'keybind': 'p', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
174.0432 	EXP 	fixationCross: autoDraw = False
174.0432 	EXP 	wordDisplayText: height = 0.05
174.0432 	EXP 	wordDisplayText: height = 0.05
174.0432 	EXP 	wordDisplayText: height = 0.05
174.0432 	EXP 	wordDisplayText: text = 'More'
175.0108 	EXP 	wordDisplayText: autoDraw = True
179.0122 	EXP 	wordDisplayText: autoDraw = False
179.0122 	EXP 	wordDisplayText: autoDraw = False
179.0122 	EXP 	fixationCross: autoDraw = True
185.0028 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'word': 'Put', 'marker': 17, 'keybind': 'q', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
185.0188 	EXP 	fixationCross: autoDraw = False
185.0188 	EXP 	wordDisplayText: height = 0.05
185.0188 	EXP 	wordDisplayText: height = 0.05
185.0188 	EXP 	wordDisplayText: height = 0.05
185.0188 	EXP 	wordDisplayText: text = 'Stop'
186.0037 	EXP 	wordDisplayText: autoDraw = True
190.0145 	EXP 	wordDisplayText: autoDraw = False
190.0145 	EXP 	fixationCross: autoDraw = True
196.0106 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'word': 'Why', 'marker': 18, 'keybind': 'r', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
196.0349 	EXP 	fixationCross: autoDraw = False
196.0349 	EXP 	wordDisplayText: height = 0.05
196.0349 	EXP 	wordDisplayText: height = 0.05
196.0349 	EXP 	wordDisplayText: height = 0.05
196.0349 	EXP 	wordDisplayText: text = 'Yes'
197.0092 	EXP 	wordDisplayText: autoDraw = True
201.0228 	EXP 	wordDisplayText: autoDraw = False
201.0228 	EXP 	fixationCross: autoDraw = True
207.0027 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'word': 'Get', 'marker': 19, 'keybind': 's', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
207.0204 	EXP 	fixationCross: autoDraw = False
207.0204 	EXP 	wordDisplayText: height = 0.05
207.0204 	EXP 	wordDisplayText: height = 0.05
207.0204 	EXP 	wordDisplayText: height = 0.05
207.0204 	EXP 	wordDisplayText: text = 'I'
208.0000 	EXP 	wordDisplayText: autoDraw = True
212.0007 	EXP 	wordDisplayText: autoDraw = False
212.0007 	EXP 	wordDisplayText: autoDraw = False
212.0007 	EXP 	fixationCross: autoDraw = True
217.9927 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'word': 'Come', 'marker': 20, 'keybind': 't', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
218.0087 	EXP 	fixationCross: autoDraw = False
218.0087 	EXP 	fixationCross: autoDraw = False
218.0087 	EXP 	wordDisplayText: height = 0.05
218.0087 	EXP 	wordDisplayText: height = 0.05
218.0087 	EXP 	wordDisplayText: height = 0.05
218.0087 	EXP 	wordDisplayText: text = 'Help'
219.0072 	EXP 	wordDisplayText: autoDraw = True
223.0099 	EXP 	wordDisplayText: autoDraw = False
223.0099 	EXP 	wordDisplayText: autoDraw = False
223.0099 	EXP 	fixationCross: autoDraw = True
229.0218 	EXP 	fixationCross: autoDraw = False
229.0220 	EXP 	data_collection: status = STOPPED
229.0408 	INFO 	saved data to 'C:\\Users\\User\\Desktop\\AI Work\\Year 3\\FYP\\FYP-Procedure\\psychopy\\data/571154_data_collection_2025-02-20_14h55.31.508.csv'
229.0423 	INFO 	saved data to C:\Users\User\Desktop\AI Work\Year 3\FYP\FYP-Procedure\psychopy\data/571154_data_collection_2025-02-20_14h55.31.508.psydat
