word,marker,keybind,thisN,thisTrialN,thisRepN,wordPromptLoop.thisRepN,wordPromptLoop.thisTrialN,wordPromptLoop.thisN,wordPromptLoop.thisIndex,thisRow.t,notes,adjustment.started,text.started,adjustment.stopped,wordDisplay.started,wordDisplayText.started,wordDisplay.stopped,fixation.started,fixationCross.started,fixation.stopped,rest.started,placeholder_image.started,rest.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.002972499991301447,0.01437300001271069,10.006135800038464,,,,,,,,,,792703,001,2025-03-04_16h24.57.237,data_collection,2024.2.4,60.135943305464764,2025-03-04 16h25.03.052154 +0100,
I,1,a,0,0,0,0,0,0,0,10.059194300032686,,,,,10.018646600015927,10.059194300032686,14.002958299999591,14.002990900014993,14.019624600012321,50.0065238000243,50.00655910000205,50.040700700017624,58.01731570000993,792703,001,2025-03-04_16h24.57.237,data_collection,2024.2.4,60.135943305464764,2025-03-04 16h25.03.052154 +0100,
More,2,b,1,1,0,0,1,1,1,58.03347640001448,,,,,58.026392700034194,58.03347640001448,62.013299700047355,62.01334000000497,62.02994590002345,,,,,,,,,,,,
