7.0911 	INFO 	Loaded monitor calibration from ['2025_02_20 13:57']
7.1285 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.1914 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019952B154B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019952B15450>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000019952CDE9E0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.1915 	EXP 	window1: backgroundImage = ''
9.1915 	EXP 	window1: backgroundFit = 'none'
9.4444 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.4444 	EXP 	window1: recordFrameIntervals = False
9.6139 	EXP 	window1: recordFrameIntervals = True
9.7978 	EXP 	Screen (0) actual frame rate measured at 59.92Hz
9.7979 	EXP 	window1: recordFrameIntervals = False
12.6323 	INFO 	keyboard.Keyboard is using iohub backend.
12.6323 	EXP 	data_collection: status = STARTED
12.7049 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Ajustment Period', units='height', win=Window(...), wrapWidth=1)
12.7594 	EXP 	Created wordDisplayText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='wordDisplayText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.7687 	EXP 	Created fixationCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixationCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
0.0145 	EXP 	text: autoDraw = True
3.6950 	DATA 	Keypress: lalt
10.0069 	EXP 	Imported words.csv as conditions, 20 conditions, 3 params
10.0073 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'I', 'marker': 1, 'keybind': 'a', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.0180 	EXP 	text: autoDraw = False
10.0180 	EXP 	wordDisplayText: height = 0.05
10.0180 	EXP 	wordDisplayText: height = 0.05
10.0180 	EXP 	wordDisplayText: height = 0.05
10.0180 	EXP 	wordDisplayText: text = 'Get'
10.0180 	EXP 	wordDisplayText: autoDraw = True
14.0308 	EXP 	wordDisplayText: autoDraw = False
14.0308 	EXP 	fixationCross: autoDraw = True
20.0102 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'More', 'marker': 2, 'keybind': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
20.0357 	EXP 	fixationCross: autoDraw = False
20.0357 	EXP 	wordDisplayText: height = 0.05
20.0357 	EXP 	wordDisplayText: height = 0.05
20.0357 	EXP 	wordDisplayText: height = 0.05
20.0357 	EXP 	wordDisplayText: text = 'More'
21.0087 	EXP 	wordDisplayText: autoDraw = True
25.0218 	EXP 	wordDisplayText: autoDraw = False
25.0218 	EXP 	fixationCross: autoDraw = True
31.0010 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'What', 'marker': 3, 'keybind': 'c', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
31.0167 	EXP 	fixationCross: autoDraw = False
31.0167 	EXP 	wordDisplayText: height = 0.05
31.0167 	EXP 	wordDisplayText: height = 0.05
31.0167 	EXP 	wordDisplayText: height = 0.05
31.0167 	EXP 	wordDisplayText: text = 'Put'
32.0159 	EXP 	wordDisplayText: autoDraw = True
36.0292 	EXP 	wordDisplayText: autoDraw = False
36.0292 	EXP 	fixationCross: autoDraw = True
42.0088 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'Who', 'marker': 4, 'keybind': 'd', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
42.0304 	EXP 	fixationCross: autoDraw = False
42.0304 	EXP 	wordDisplayText: height = 0.05
42.0304 	EXP 	wordDisplayText: height = 0.05
42.0304 	EXP 	wordDisplayText: height = 0.05
42.0304 	EXP 	wordDisplayText: text = 'Want'
43.0070 	EXP 	wordDisplayText: autoDraw = True
47.0202 	EXP 	wordDisplayText: autoDraw = False
47.0202 	EXP 	fixationCross: autoDraw = True
53.0165 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'word': 'Help', 'marker': 5, 'keybind': 'e', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
53.0320 	EXP 	fixationCross: autoDraw = False
53.0320 	EXP 	wordDisplayText: height = 0.05
53.0320 	EXP 	wordDisplayText: height = 0.05
53.0320 	EXP 	wordDisplayText: height = 0.05
53.0320 	EXP 	wordDisplayText: text = 'Stop'
54.0145 	EXP 	wordDisplayText: autoDraw = True
58.0279 	EXP 	wordDisplayText: autoDraw = False
58.0279 	EXP 	fixationCross: autoDraw = True
64.0074 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'word': 'You', 'marker': 6, 'keybind': 'f', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
64.0369 	EXP 	fixationCross: autoDraw = False
64.0369 	EXP 	wordDisplayText: height = 0.05
64.0369 	EXP 	wordDisplayText: height = 0.05
64.0369 	EXP 	wordDisplayText: height = 0.05
